ADIF_ID;RENFE_ID;STATION_NAME;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
17108;17108;SANTO TOME DEL PUERTO (APD);41.180592;-3.563776;;;SANTO TOMÉ DEL PUERTO;SEGOVIA;ESPAÑA;NO;NO;
17109;17109;RIAZA;41.255372;-3.510626;;;RIAZA;SEGOVIA;ESPAÑA;NO;NO;
17110;17110;TURRUBUELO-SEPULVEDA (APD);41.333672;-3.597226;;;BOCEGUILLAS;SEGOVIA;ESPAÑA;NO;NO;
17111;17111;CAMPO DE SAN PEDRO;41.429372;-3.541925;;;CAMPO DE SAN PEDRO;SEGOVIA;ESPAÑA;NO;NO;
17112;17112;MADERUELO-LINARES (APD);41.503271;-3.542255;;;MADERUELO;SEGOVIA;ESPAÑA;NO;NO;
17113;17113;FUENTELCESPED-SANTA CRUZ (APD);41.604572;-3.644825;;;FUENTELCÉSPED;BURGOS;ESPAÑA;NO;NO;
17114;17114;GARGANTA DE LOS MONTES (APD);40.92214;-3.692065;;;GARGANTA DE LOS MONTES;MADRID;ESPAÑA;NO;NO;
17115;17115;LA ACEBEDA (APD);41.586024;-3.585652;;;SANTA CRUZ DE LA SALCEDA;MADRID;ESPAÑA;NO;NO;
17116;17116;SANTA CRUZ DE LA SALCEDA (APD);41.086563;-3.62525;;;SANTA CRUZ DE LA SALCEDA;SEGOVIA;ESPAÑA;NO;NO;
17117;17117;LA SERNA  (APT);41.060213;-3.623076;;;SERNA DEL MONTE (LA);MADRID;ESPAÑA;NO;NO;
17200;17200;ARANDA DE DUERO-MONTECILLO;41.668616;-3.696814;;;ARANDA DE DUERO;BURGOS;ESPAÑA;NO;NO;
17201;17201;GUMIEL DE HIZAN;41.774873;-3.671624;;;GUMIEL DE IZÁN;BURGOS;ESPAÑA;NO;NO;
17202;17202;OQUILLAS (APD);;;;;OQUILLAS;BURGOS;ESPAÑA;NO;NO;
17203;17203;BAHABON DE ESGUEVA (APD);;;;;BAHABÓN DE ESGUEVA;BURGOS;ESPAÑA;NO;NO;
17204;17204;FONTIOSO;41.934073;-3.769213;;;FONTIOSO;BURGOS;ESPAÑA;NO;NO;
17205;17205;LERMA;42.021272;-3.772821;;;LERMA;BURGOS;ESPAÑA;NO;NO;
17206;17206;VILLAMAYOR DE LOS MONTES;42.119073;-3.735422;;;MADRIGALEJO DEL MONTE;BURGOS;ESPAÑA;NO;NO;
17207;17207;COGOLLOS (APD);;;;;COGOLLOS;BURGOS;ESPAÑA;NO;NO;
17208;17208;SARRACIN  (BURGOS);42.259432;-3.700265;;;SARRACÍN;BURGOS;ESPAÑA;NO;NO;
17209;17209;VILLAGONZALO-PEDERNALES (APD);;;;;VILLAGONZALO PEDERNALES;BURGOS;ESPAÑA;NO;NO;
18000;18000;MADRID - ATOCHA CERCANÍAS;40.4061556;-3.6889579;Plaza del Emperador Carlos V, S/N;28045;MADRID;MADRID;ESPAÑA;SI;NO;MADRI
18001;18001;MADRID-RECOLETOS;40.4234123;-3.6908535;Paseo de Recoletos, S/N;28001;MADRID;MADRID;ESPAÑA;SI;NO;
18002;18002;MADRID-NUEVOS MINISTERIOS;40.4466171;-3.6923408;Calle Raimundo Fernandez Villaverde, 69;28046;MADRID;MADRID;ESPAÑA;SI;NO;MADRI
18003;18003;M.ALVARO-P;40.3956167;-3.6777094;Calle del Ombu, S/N;28045;MADRID;MADRID;ESPAÑA;SI;NO;
18004;18004;DELICIAS;40.4003715;-3.692763;Paseo de las Delicias, 61;28045;MADRID;MADRID;ESPAÑA;SI;NO;
18005;18005;PIRÁMIDES;40.4025917;-3.7113344;Paseo de las Acacias - Doctor Vallejo Najera, S/N;28005;MADRID;MADRID;ESPAÑA;SI;NO;
18101;18101;MADRID-SOL;40.4168778;-3.7032107;Puerta del Sol, S/N;28013;MADRID;MADRID;ESPAÑA;SI;NO;MADRI
19001;19001;U.P.COMILL;40.554058;-3.683335;Carretera M-616 - Estacion Ferrocarril, S/N;28049;MADRID;MADRID;ESPAÑA;SI;NO;
19002;19002;VALDELASFU;40.5474433;-3.6543338;Calle Marques de la Valdavia, S/N;28100;ALCOBENDAS;MADRID;ESPAÑA;SI;NO;
19003;19003;ALCOB.SSEB;40.546566;-3.6351819;Avenida de España, 52;28100;ALCOBENDAS;MADRID;ESPAÑA;SI;NO;
20002;20002;QUINTANA-RANEROS;42.550085;-5.637789;Calle Guzman el Bueno, S/N;24391;SANTOVENIA DE LA VALDONCINA;LEÓN;ESPAÑA;NO;NO;
20003;20003;VILLADANGOS;42.521743;-5.74542;;;VILLADANGOS DEL PÁRAMO;LEÓN;ESPAÑA;NO;NO;
20004;20004;SAN MARTIN DEL CAMINO (APT);42.476819;-5.819097;;;SANTA MARINA DEL REY;LEÓN;ESPAÑA;NO;NO;
20005;20005;VEGUELLINA;42.4335;-5.88756;Paseo Estacion Ferrocarril, 34;24350;VILLAREJO DE ÓRBIGO;LEÓN;ESPAÑA;NO;NO;
20006;20006;BARRIENTOS;42.414301;-5.963988;Calle Santa Ana, 20;24394;VALDERREY;LEÓN;ESPAÑA;NO;NO;
20007;20007;NISTAL;42.424462;-6.00803;Calle Antonio Aceña, 21;24395;SAN JUSTO DE LA VEGA;LEÓN;ESPAÑA;NO;NO;
20008;20008;VILLAVANTE;42.46458;-5.838914;Calle el Palacio, 32;24393;SANTA MARINA DEL REY;LEÓN;ESPAÑA;NO;NO;
20046;20046;CORUNA-SAN DIEGO;;;;;CORUÑA (A);CORUÑA, A;ESPAÑA;NO;NO;
20100;20100;ASTORGA;42.459489;-6.047212;Avenida Estacion Ferrocarril, S/N;24700;ASTORGA;LEÓN;ESPAÑA;NO;NO;
20101;20101;OTERO DE ESCARPIZO;42.513798;-6.055057;;;VILLAOBISPO DE OTERO;LEÓN;ESPAÑA;NO;NO;
20102;20102;VEGA-MAGAZ;42.55376;-6.068267;Calle Camino Estacion Ferrocarril, S/N;24396;MAGAZ DE CEPEDA;LEÓN;ESPAÑA;NO;NO;
20103;20103;PORQUEROS;42.598935;-6.108238;Calle Estacion Ferrocarril, 5;24397;MAGAZ DE CEPEDA;LEÓN;ESPAÑA;NO;NO;
20104;20104;BRAÑUELAS;42.632631;-6.201002;Travesia Fanal, 5;24360;VILLAGATÓN;LEÓN;ESPAÑA;NO;NO;
20105;20105;FOLGOSO (APT);42.63252;-6.253297;;;TORRE DEL BIERZO;LEÓN;ESPAÑA;NO;NO;
20106;20106;LA GRANJA DE SAN VICENTE;42.614874;-6.282495;Avenida San Vicente, S/N;24378;TORRE DEL BIERZO;LEÓN;ESPAÑA;NO;NO;
20108;20108;ALBARES (APT);42.60642;-6.294397;;;TORRE DEL BIERZO;LEÓN;ESPAÑA;NO;NO;
20109;20109;TORRE DEL BIERZO;42.595578;-6.329083;Paseo Estacion Ferrocarril, S/N;24370;TORRE DEL BIERZO;LEÓN;ESPAÑA;NO;NO;
20111;20111;BEMBIBRE;42.609558;-6.422048;Calle Susana Gonzalez, 56;24300;BEMBIBRE;LEÓN;ESPAÑA;NO;NO;
20112;20112;VILLAVERDE DE LOS CESTOS;42.598129;-6.503112;;;CASTROPODAME;LEÓN;ESPAÑA;NO;NO;
20113;20113;SAN MIGUEL DE LAS DUEÑAS;42.586392;-6.523776;Calle Estacion Ferrocarril, 34;24398;CONGOSTO;LEÓN;ESPAÑA;NO;NO;
20200;20200;PONFERRADA;42.545429;-6.602376;Avenida del Ferrocarril, 15;24400;PONFERRADA;LEÓN;ESPAÑA;NO;NO;
20201;20201;DEHESAS (APT);42.54232;-6.691397;;;PONFERRADA;LEÓN;ESPAÑA;NO;NO;
20202;20202;POSADA DEL BIERZO;42.540153;-6.715125;;;CARRACEDELO;LEÓN;ESPAÑA;NO;NO;
20203;20203;VILLADEPALOS;42.53686;-6.751109;Calle Camino del Apeadero, S/N;24565;CARRACEDELO;LEÓN;ESPAÑA;NO;NO;
20204;20204;TORAL DE LOS VADOS;42.541052;-6.776703;Plaza Estacion Ferrocarril, S/N;24560;TORAL DE LOS VADOS;LEÓN;ESPAÑA;NO;NO;
20206;20206;LA BAROSA;42.499448;-6.82561;;;CARUCEDO;LEÓN;ESPAÑA;NO;NO;
20207;20207;COVAS;42.475326;-6.830878;Calle Estacion Ferrocarril, S/N;32141;RUBIÁ;OURENSE;ESPAÑA;NO;NO;
20208;20208;QUEREÑO;42.420704;-6.829486;Rua da Estacion, S/N;32320;RUBIÁ;OURENSE;ESPAÑA;NO;NO;
20209;20209;PUMARES;42.404533;-6.859063;;;CARBALLEDA DE VALDEORRAS;OURENSE;ESPAÑA;NO;NO;
20210;20210;SOBRADELO;42.414859;-6.911951;Carretera de Entoma - Estacion Ferrocarril, S/N;32330;CARBALLEDA DE VALDEORRAS;OURENSE;ESPAÑA;NO;NO;
20211;20211;O BARCO DE VALDEORRAS;42.418301;-6.98503;Avenida Estacion Ferrocarril, S/N;32300;BARCO DE VALDEORRAS (O);OURENSE;ESPAÑA;NO;NO;
20212;20212;VILAMARTÍN DE VALDEORRAS;42.411829;-7.061185;Plaza Miguel Estevez, S/N;32340;VILAMARTÍN DE VALDEORRAS;OURENSE;ESPAÑA;NO;NO;
20213;20213;A RÚA-PETÍN;42.39276;-7.113284;Rua Circunvalacion, S/N;32350;RÚA (A);OURENSE;ESPAÑA;NO;NO;
20214;20214;MONTEFURADO;42.39402;-7.1984;Calle San Miguel Montef, 4;27390;QUIROGA;LUGO;ESPAÑA;NO;NO;
20215;20215;SOLDON-SEQUEIROS (APT);42.445721;-7.244298;;;RIBAS DE SIL;LUGO;ESPAÑA;NO;NO;
20216;20216;SAN CLODIO-QUIROGA;42.465271;-7.287198;Rua do Ferrocarril, 31;27310;RIBAS DE SIL;LUGO;ESPAÑA;NO;NO;
20217;20217;FREIJEIRO (APT);42.483621;-7.346898;;;QUIROGA;LUGO;ESPAÑA;NO;NO;
20218;20218;A POBRA DO BROLLON;42.533682;-7.400088;Avenida da Pobra, S/N;27331;POBRA DO BROLLÓN (A);LUGO;ESPAÑA;NO;NO;
20300;20300;MONFORTE DE LEMOS;42.529682;-7.503589;Praza da Estacion, S/N;27400;MONFORTE DE LEMOS;LUGO;ESPAÑA;NO;NO;
20302;20302;BOVEDA (APD);42.624981;-7.485495;;;BÓVEDA;LUGO;ESPAÑA;NO;NO;
20303;20303;RUBIAN (APT-CGD);42.649021;-7.485798;;;BÓVEDA;LUGO;ESPAÑA;NO;NO;
20304;20304;OURAL;42.721167;-7.44642;;;SARRIA;LUGO;ESPAÑA;NO;NO;
20305;20305;SARRIA;42.784049;-7.418822;Rua Ramon Cabanillas, 6;27600;SARRIA;LUGO;ESPAÑA;NO;NO;
20306;20306;PEDRELO-CÉLTIGOS;42.832934;-7.393329;Calle Celtigos, 84;27617;SARRIA;LUGO;ESPAÑA;NO;NO;
20307;20307;POBRA DE SAN XIAN (SAN JULIAN);42.865521;-7.445898;;;LÁNCARA;LUGO;ESPAÑA;NO;NO;
20308;20308;LAJOSA (APT-CGD);42.958621;-7.480497;;;CORGO (O);LUGO;ESPAÑA;NO;NO;
20309;20309;LUGO;43.015222;-7.552176;Plaza de Conde Fontao, S/N;27003;LUGO;LUGO;ESPAÑA;NO;NO;
20310;20310;RÁBADE;43.121378;-7.624835;Praza de España, 23;27370;RÁBADE;LUGO;ESPAÑA;NO;NO;
20311;20311;BEGONTE;43.149172;-7.686417;;;BEGONTE;LUGO;ESPAÑA;NO;NO;
20312;20312;BAAMONDE;43.173405;-7.756128;Calle Estacion Ferrocarril, 8;27371;BEGONTE;LUGO;ESPAÑA;NO;NO;
20313;20313;PARGA;43.163644;-7.837383;Avenida da Estacion, 9;27380;GUITIRIZ;LUGO;ESPAÑA;NO;NO;
20314;20314;GUITIRIZ;43.179058;-7.895039;Calle Estacion Ferrocarril, 71;27300;GUITIRIZ;LUGO;ESPAÑA;NO;NO;
20315;20315;ARANGA (APD);43.178922;-7.990998;;;CURTIS;CORUÑA, A;ESPAÑA;NO;NO;
20316;20316;TEIXEIRO;43.141411;-8.03769;Calle Camino Estacion Ferrocarril, S/N;15310;CURTIS;CORUÑA, A;ESPAÑA;NO;NO;
20317;20317;CURTIS;43.127232;-8.143155;Praza de Compostela, 9;15310;CURTIS;CORUÑA, A;ESPAÑA;NO;NO;
20318;20318;PIÑOI;43.127922;-8.163498;Calle Estacion Ferrocarril, S/N;15390;CESURAS;CORUÑA, A;ESPAÑA;NO;NO;
20319;20319;CESURAS;43.173073;-8.2005;Rua Estacion Ferrocarril, S/N;15391;CESURAS;CORUÑA, A;ESPAÑA;NO;NO;
20320;20320;OZA DOS RÍOS;43.21877;-8.187111;Calle Lois, 48;15380;OZA DOS RÍOS;CORUÑA, A;ESPAÑA;NO;NO;
20400;20400;BETANZOS-INFESTA;43.270698;-8.225847;Camino Real da Infesta, S/N;15319;BETANZOS;CORUÑA, A;ESPAÑA;NO;NO;
20401;20401;GUISAMO (APD);43.288987;-8.264895;;;BERGONDO;CORUÑA, A;ESPAÑA;NO;NO;
20402;20402;CECEBRE;43.287913;-8.307767;Calle Apeadeiro, S/N;15650;CAMBRE;CORUÑA, A;ESPAÑA;NO;NO;
20403;20403;CAMBRE;43.290502;-8.352104;Carretera da Estacion Ferrocarril, 47;15660;CAMBRE;CORUÑA, A;ESPAÑA;NO;NO;
20404;20404;O BURGO SANTIAGO;43.317841;-8.36875;Calle Ramon Cabanillas, 8;15670;CULLEREDO;CORUÑA, A;ESPAÑA;NO;NO;
20405;20405;PUENTE DEL PASAJE (APD);43.328001;-8.38099;;;CULLEREDO;CORUÑA, A;ESPAÑA;NO;NO;
20410;20410;ELVIÑA-UNIVERSIDADE;43.335222;-8.413061;Calle Estacion Ferrocarril, S/N;15190;CORUÑA (A);CORUÑA, A;ESPAÑA;NO;NO;
21001;21001;BETANZOS-CIDADE;43.284137;-8.215874;Rua Arxentina, 10;15319;BETANZOS;CORUÑA, A;ESPAÑA;NO;NO;
21002;21002;MIÑO;43.349431;-8.207313;Plaza Estacion Ferrocarril, S/N;15630;MIÑO;CORUÑA, A;ESPAÑA;NO;NO;
21003;21003;PERBES;43.378197;-8.201106;Calle A Cruz, 20;15608;MIÑO;CORUÑA, A;ESPAÑA;NO;NO;
21004;21004;PONTEDEUME;43.411797;-8.180416;Avenida Ferrol, 77;15614;PONTEDEUME;CORUÑA, A;ESPAÑA;NO;NO;
21005;21005;CABANAS-AREAL;43.415585;-8.168828;Avenida Hilario Ruiz, S/N;15621;CABANAS;CORUÑA, A;ESPAÑA;NO;NO;
21006;21006;FRANZA;43.438448;-8.197633;;;MUGARDOS;CORUÑA, A;ESPAÑA;NO;NO;
21007;21007;BARALLOBRE;43.462899;-8.188586;Rua Pablo Ares Feal, 43;15528;FENE;CORUÑA, A;ESPAÑA;NO;NO;
21008;21008;PERLIO;43.472309;-8.174837;Rua Antonia Montero, 4;15500;FENE;CORUÑA, A;ESPAÑA;NO;NO;
21009;21009;NEDA;43.495351;-8.160967;Avenida Castelao, 47;15510;NEDA;CORUÑA, A;ESPAÑA;NO;NO;
21010;21010;FERROL;43.4880349;-8.231143;Avenida de Compostela, S/N;15407;FERROL;CORUÑA, A;ESPAÑA;SI;NO;
21913;21913;POLIGON INDUSTRIAL DEL SEGRE;41.6157446;0.6269556;;;;LLEIDA;ESPAÑA;NO;NO;
22001;22001;CANABAL;42.482882;-7.587733;Travesia Estacion Ferrocarril, 19;27440;SOBER;LUGO;ESPAÑA;NO;NO;
22002;22002;AREAS;42.457799;-7.62879;Carretera Lu-P-5902 - Estacion Ferrocarril, S/N;27578;SOBER;LUGO;ESPAÑA;NO;NO;
22003;22003;SAN ESTEVO DO SIL;42.426921;-7.661676;Carretera Lu-P-4103 - Estacion Ferrocarril, S/N;27437;PANTÓN;LUGO;ESPAÑA;NO;NO;
22004;22004;SAN PEDRO DO SIL;42.441353;-7.70412;Carretera Lu-P-4104 - Estacion Ferrocarril, S/N;27470;PANTÓN;LUGO;ESPAÑA;NO;NO;
22005;22005;OS PEARES;42.451439;-7.735523;Carretera Lu-P-1004 - Estacion Ferrocarril, S/N;32440;PEROXA (A);OURENSE;ESPAÑA;NO;NO;
22006;22006;BARRA DE MIÑO;42.401095;-7.802567;Rua da Estacion, 34-37;32950;COLES;OURENSE;ESPAÑA;NO;NO;
22100;22100;OURENSE;42.350389;-7.872777;Avenida Marin, S/N;32001;OURENSE;OURENSE;ESPAÑA;NO;NO;
22101;22101;BARBANTES;42.338376;-8.011721;Rua da Estacion, 1;32450;CENLLE;OURENSE;ESPAÑA;NO;NO;
22102;22102;RIBADAVIA;42.2931;-8.139261;Rua Baixada O Consello, S/N;32400;RIBADAVIA;OURENSE;ESPAÑA;NO;NO;
22103;22103;FILGUEIRA;42.219917;-8.184788;Carretera Po-401 - Estacion Ferrocarril, S/N;36420;CRECENTE;PONTEVEDRA;ESPAÑA;NO;NO;
22104;22104;FRIEIRA;42.154882;-8.201036;Carretera Or-412 - Estacion Ferrocarril, S/N;36428;CRECENTE;PONTEVEDRA;ESPAÑA;NO;NO;
22105;22105;POUSA-CRECENTE;42.136705;-8.234889;Calle Pousa - Estacion Ferrocarril, S/N;36493;CRECENTE;PONTEVEDRA;ESPAÑA;NO;NO;
22106;22106;ARBO;42.107058;-8.300247;Rua da Estacion, 2;36430;ARBO;PONTEVEDRA;ESPAÑA;NO;NO;
22107;22107;SELA;42.092092;-8.355998;Carretera Po-400 Estacion Ferrocarril, S/N;36494;ARBO;PONTEVEDRA;ESPAÑA;NO;NO;
22108;22108;AS NEVES;42.075462;-8.420074;Carretera Ep-4203 - Estacion Ferrocarril, S/N;36440;NEVES (AS);PONTEVEDRA;ESPAÑA;NO;NO;
22109;22109;SALVATERRA DE MIÑO;42.08164;-8.495141;Rua Marques de Viana, S/N;36450;SALVATERRA DE MIÑO;PONTEVEDRA;ESPAÑA;NO;NO;
22110;22110;CALDELAS;42.055813;-8.566343;Carretera Po-404 - Estacion Ferrocarril, S/N;36729;TUI;PONTEVEDRA;ESPAÑA;NO;NO;
22200;22200;GUILLAREI;42.065663;-8.62253;Plaza Estacion Ferrocarril, S/N;36720;TUI;PONTEVEDRA;ESPAÑA;NO;NO;
22201;22201;O PORRIÑO;42.16419;-8.62202;Rua Estacion Ferrocarril, 9;36400;PORRIÑO (O);PONTEVEDRA;ESPAÑA;NO;NO;
22202;22202;LOUREDO-VALOS;42.234388;-8.596834;;;MOS;PONTEVEDRA;ESPAÑA;NO;NO;
22300;REDON;REDONDELA;42.286005;-8.619402;Calle Aldea Portela, 83;36800;REDONDELA;PONTEVEDRA;ESPAÑA;NO;NO;REDON
22302;22302;CHAPELA;42.264064;-8.675258;;;REDONDELA;PONTEVEDRA;ESPAÑA;NO;NO;
22303;22303;VIGO;42.234189;-8.713728;;;VIGO;PONTEVEDRA;ESPAÑA;NO;NO;
22308;22308;VIGO GUIXAR;42.2392656;-8.7146089;Rua Areal, S/N;36201;VIGO;PONTEVEDRA;ESPAÑA;NO;NO;VIGO-
22401;22401;TUI /TUY;42.056534;-8.642884;Avenida la Concordia, 71;36715;TUI;PONTEVEDRA;ESPAÑA;NO;NO;
22402;22402;VALENÇA DO MINHO;42.024734;-8.639745;Avda. do Espanha;;TUI;PONTEVEDRA;ESPAÑA;NO;NO;
22403;22403;TUI-FRONTERA (APD);;;;;TUI;PONTEVEDRA;ESPAÑA;NO;NO;
23000;23000;REDONDELA-PICOTA;42.286866;-8.607118;Camiño Carrascal, 10;36800;REDONDELA;PONTEVEDRA;ESPAÑA;NO;NO;
23001;23001;CESANTES;42.310258;-8.616541;Estrada Praia de Cesantes, 80;36693;REDONDELA;PONTEVEDRA;ESPAÑA;NO;NO;
23002;23002;ARCADE;42.340549;-8.611178;Rua Rosalia de Castro, S/N;36690;SOUTOMAIOR;PONTEVEDRA;ESPAÑA;NO;NO;
23003;23003;FIGUEIRIDO (APD);42.379381;-8.632728;;;VILABOA;PONTEVEDRA;ESPAÑA;NO;NO;
23004;23004;PONTEVEDRA;42.421969;-8.635546;Avenida de la Estacion, S/N;36003;PONTEVEDRA;PONTEVEDRA;ESPAÑA;NO;NO;
23005;23005;PORTELA;42.517801;-8.654609;Carretera Ep-0506 - Estacion Ferrocarril, S/N;36692;BARRO;PONTEVEDRA;ESPAÑA;NO;NO;
23006;23006;PORTAS (APT-CGD);42.587462;-8.657991;;;PORTAS;PONTEVEDRA;ESPAÑA;NO;NO;
23007;23007;RUBIANES (APD);42.587767;-8.738231;;;VILAGARCÍA DE AROUSA;PONTEVEDRA;ESPAÑA;NO;NO;
23008;23008;VILAGARCIA DE AROUSA;42.602189;-8.762523;Avenida Doutor Moreira Casal, 20;36600;VILAGARCÍA DE AROUSA;PONTEVEDRA;ESPAÑA;NO;NO;
23009;23009;CATOIRA;42.672166;-8.725291;Praza do Doctor Jose R. Vazquez, 1 - Rua da Estacion, S/N;36612;CATOIRA;PONTEVEDRA;ESPAÑA;NO;NO;
23010;23010;PONTECESURES;42.722985;-8.65213;Rua Estacion Ferrocarril, 2;36640;PONTECESURES;PONTEVEDRA;ESPAÑA;NO;NO;
23011;23011;PADRÓN;42.738967;-8.652614;Camiño Luans, 45;15917;PADRÓN;CORUÑA, A;ESPAÑA;NO;NO;
23012;23012;A ESCRAVITUDE/LA ESCLAVITUD;42.784722;-8.647099;;;PADRÓN;CORUÑA, A;ESPAÑA;NO;NO;
23013;23013;OSEBE;42.825298;-8.61584;Carretera Dp-0205 - Estacion Ferrocarril, S/N;15866;TEO;CORUÑA, A;ESPAÑA;NO;NO;
23014;23014;CASAL (APD);42.859882;-8.587277;;;AMES;CORUÑA, A;ESPAÑA;NO;NO;
23017;23017;VILLAGARCIA DE AROUSA-PLAYA;42.608279;-8.767392;;;VILAGARCÍA DE AROUSA;PONTEVEDRA;ESPAÑA;NO;NO;
23018;23018;PONTEVEDRA-UNIVERSIDAD;42.4387499;-8.6304812;Avenida Buenos Aires, 74 - Camino da Via - Estacion Ferrocarril, S/N;36002;PONTEVEDRA;PONTEVEDRA;ESPAÑA;NO;NO;
23021;23021;PADRÓN-BARBANZA;42.738967;-8.652614;Carretera Dp-3302 - Estacion Ferrocarril, S/N;15980;PADRÓN;CORUÑA, A;ESPAÑA;NO;NO;
2400B;2400B;POYO;;;;;POIO;;ESPAÑA;NO;NO;
24001;24001;POYO;;;;;POIO;PONTEVEDRA;ESPAÑA;NO;NO;
2402B;2402B;SANGENJO;;;;;SANXENXO;;ESPAÑA;NO;NO;
24021;24021;SANGENJO;;;;;SANXENXO;PONTEVEDRA;ESPAÑA;NO;NO;
2404B;2404B;PORTONOVO;;;;;SANXENXO;;ESPAÑA;NO;NO;
24041;24041;PORTONOVO;;;;;SANXENXO;PONTEVEDRA;ESPAÑA;NO;NO;
2406B;2406B;EL GROVE;;;;;GROVE (O);;ESPAÑA;NO;NO;
24061;24061;EL GROVE;;;;;GROVE (O);PONTEVEDRA;ESPAÑA;NO;NO;
2408B;2408B;LA TOJA;;;;;GROVE (O);;ESPAÑA;NO;NO;
24081;24081;LA TOJA;;;;;GROVE (O);PONTEVEDRA;ESPAÑA;NO;NO;
30000;30000;MONFRAGÜE-PLASENCIA;39.937464;-6.10091;Carretera Estacion Ferrocarril Malpartida, S/N;10680;MALPARTIDA DE PLASENCIA;CÁCERES;ESPAÑA;NO;NO;
30002;30002;PLASENCIA;40.022282;-6.099397;Calle Alfonso Camargo, S/N;10600;PLASENCIA;CÁCERES;ESPAÑA;NO;NO;
30003;30003;OLIVA-ALMENDRAL (APD);;;;;OLIVA DE PLASENCIA;CÁCERES;ESPAÑA;NO;NO;
30004;30004;VILLAR DE PLASENCIA;;;;;VILLAR DE PLASENCIA;CÁCERES;ESPAÑA;NO;NO;
30005;30005;CASAS DEL MONTE (APD-CGD);;;;;CASAS DEL MONTE;CÁCERES;ESPAÑA;NO;NO;
30006;30006;ALDEANUEVA;;;;;ALDEANUEVA DEL CAMINO;CÁCERES;ESPAÑA;NO;NO;
30007;30007;HERVAS;;;;;HERVÁS;CÁCERES;ESPAÑA;NO;NO;
30008;30008;BANOS DE MONTEMAYOR (APD);;;;;BAÑOS DE MONTEMAYOR;CÁCERES;ESPAÑA;NO;NO;
30009;30009;PUERTO DE BEJAR;;;;;PUERTO DE BÉJAR;SALAMANCA;ESPAÑA;NO;NO;
30010;30010;CANTAGALLO (APD);;;;;CANTAGALLO;SALAMANCA;ESPAÑA;NO;NO;
30011;30011;BEJAR;;;;;BÉJAR;SALAMANCA;ESPAÑA;NO;NO;
30012;30012;NAVALMORAL DE BEJAR (APD);;;;;NAVALMORAL DE BÉJAR;SALAMANCA;ESPAÑA;NO;NO;
30013;30013;SANCHOTELLO (APD);;;;;SANCHOTELLO;SALAMANCA;ESPAÑA;NO;NO;
30014;30014;LEDRADA;;;;;LEDRADA;SALAMANCA;ESPAÑA;NO;NO;
30015;30015;FUENTES DE BEJAR (APD);;;;;FUENTES DE BÉJAR;SALAMANCA;ESPAÑA;NO;NO;
30016;30016;GUIJUELO Y CAMPILLO;;;;;GUIJUELO;SALAMANCA;ESPAÑA;NO;NO;
30017;30017;PIZARRAL (APD);;;;;PIZARRAL;SALAMANCA;ESPAÑA;NO;NO;
30018;30018;LA MAYA Y FRESNO;;;;;MAYA (LA);SALAMANCA;ESPAÑA;NO;NO;
30019;30019;SIETEIGLESIAS DE TORMES (APD);;;;;SIETEIGLESIAS DE TORMES;SALAMANCA;ESPAÑA;NO;NO;
30020;30020;ALBA DE TORMES;;;;;ALBA DE TORMES;SALAMANCA;ESPAÑA;NO;NO;
30022;30022;LOS ARAPILES (APD);;;;;ARAPILES;SALAMANCA;ESPAÑA;NO;NO;
30100;SALAM;SALAMANCA;40.972235;-5.64899;Paseo de la Estacion, 122;37004;SALAMANCA;SALAMANCA;ESPAÑA;NO;NO;SALAM
30101;30101;VALDUNCIEL   (APT-CGD);;;;;VALDUNCIEL;SALAMANCA;ESPAÑA;NO;NO;
30102;30102;HUELMOS-CARDENOSA (APD);;;;;VALDUNCIEL;SALAMANCA;ESPAÑA;NO;NO;
30104;30104;CUBO DEL VINO (APT-CGD);;;;;CUBO DE TIERRA DEL VINO (EL);ZAMORA;ESPAÑA;NO;NO;
30105;30105;CORRALES DEL VINO   (APT-CGD);;;;;CORRALES DEL VINO;ZAMORA;ESPAÑA;NO;NO;
30106;30106;CASASECA DE CAMPEAN (APD);;;;;CASASECA DE CAMPEÁN;ZAMORA;ESPAÑA;NO;NO;
30107;30107;PERDIGON Y MORALES VINO (APD);;;;;MORALES DEL VINO;ZAMORA;ESPAÑA;NO;NO;
30110;30110;SALAMANCA-LA ALAMEDILLA;40.966763;-5.656366;;;SALAMANCA;SALAMANCA;ESPAÑA;NO;NO;SALAM
30200;30200;ZAMORA;41.515892;-5.739675;Carretera de la Estacion, S/N;49004;ZAMORA;ZAMORA;ESPAÑA;NO;NO;
30201;30201;CUBILLOS (APD);;;;;CUBILLOS;ZAMORA;ESPAÑA;NO;NO;
30202;30202;MORERUELA DE LOS INFANZ. (APD);;;;;MORERUELA DE LOS INFANZONES;ZAMORA;ESPAÑA;NO;NO;
30203;30203;PIEDRAHITA   (APT-CGD);;;;;PIEDRAHITA DE CASTRO;ZAMORA;ESPAÑA;NO;NO;
30204;30204;MANGANESES   (APT-CGD);;;;;MANGANESES DE LA LAMPREANA;ZAMORA;ESPAÑA;NO;NO;
30205;30205;GRANJA DE MORERUELA-VILLAFAFILA;;;;;GRANJA DE MORERUELA;ZAMORA;ESPAÑA;NO;NO;
30206;30206;SANTOVENIA DEL ESLA (APD);;;;;SANTOVENIA;ZAMORA;ESPAÑA;NO;NO;
30207;30207;BARCIAL DEL BARCO (APD);;;;;BARCIAL DEL BARCO;ZAMORA;ESPAÑA;NO;NO;
